#MOBILE
Vnum         621
Level        16
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         620
Level        17
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	620
Room	657
Position 12
Flags 129
EndMobile

#MOBILE
Vnum	619
Room	60973
Position 12
Flags 129
EndMobile

#MOBILE
Vnum	619
Room	694
Position 12
Flags 129
EndMobile

#MOBILE
Vnum	618
Room	60970
Position 12
Flags 129
EndMobile

#MOBILE
Vnum	600
Room	28012
Position 12
Flags 5
#OBJECT
Vnum         628
Level        17
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         630
Level        16
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         621
Level        15
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         620
Level        16
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	628
Room	669
Position 12
Flags 3
#OBJECT
Vnum         652
Level        28
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         664
Level        27
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         620
Level        29
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	625
Room	661
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	625
Room	602
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	633
Room	683
Position 12
Flags 65
#OBJECT
Vnum         662
Level        18
Values       12 5 25 5 0 0
End

#OBJECT
Vnum         660
Level        19
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         654
Level        20
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         620
Level        19
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	627
Room	619
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	633
Room	619
Position 12
Flags 65
#OBJECT
Vnum         662
Level        18
Values       12 5 25 5 0 0
End

#OBJECT
Vnum         660
Level        18
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         654
Level        19
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         620
Level        18
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	626
Room	688
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	626
Room	600
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	629
Room	604
Position 12
Flags 65
#OBJECT
Vnum         664
Level        18
Values       9 9 0 0 0 0
End

EndMobile

#MOBILE
Vnum	632
Room	693
Position 12
Flags 3
#OBJECT
Vnum         664
Level        19
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         620
Level        18
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	632
Room	693
Position 12
Flags 3
#OBJECT
Vnum         664
Level        20
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         620
Level        18
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	634
Room	698
Position 12
Flags 3
#OBJECT
Vnum         627
Level        17
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         630
Level        18
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         621
Level        17
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         620
Level        17
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	634
Room	698
Position 12
Flags 3
#OBJECT
Vnum         627
Level        17
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         630
Level        17
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         621
Level        17
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         620
Level        17
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	634
Room	698
Position 12
Flags 3
#OBJECT
Vnum         627
Level        16
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         630
Level        16
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         621
Level        16
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         620
Level        16
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	5201
Room	5225
Position 12
Flags 101
#OBJECT
Vnum         5252
Level        7
Values       12 2 10 11 0 0
End

EndMobile

#MOBILE
Vnum	5201
Room	5225
Position 12
Flags 101
#OBJECT
Vnum         5252
Level        6
Values       12 2 10 11 0 0
End

EndMobile

#MOBILE
Vnum	5201
Room	5222
Position 12
Flags 101
#OBJECT
Vnum         5252
Level        6
Values       12 2 10 11 0 0
End

EndMobile

#MOBILE
Vnum	5207
Room	5237
Position 12
Flags 129
EndMobile

#MOBILE
Vnum	5201
Room	5240
Position 12
Flags 101
#OBJECT
Vnum         5252
Level        8
Values       12 2 10 11 0 0
End

EndMobile

#MOBILE
Vnum	5204
Room	5252
Position 12
Flags 229
#OBJECT
Vnum         5218
Level        8
Values       5 5 0 0 0 0
End

EndMobile

#MOBILE
Vnum	5201
Room	5215
Position 12
Flags 101
#OBJECT
Vnum         5252
Level        7
Values       12 2 10 11 0 0
End

EndMobile

#MOBILE
Vnum	5203
Room	5247
Position 12
Flags 229
#OBJECT
Vnum         5215
Level        7
Values       24 87 -1 -1 0 0
Spell 1      'enchant weapon'
End

EndMobile

#MOBILE
Vnum	5201
Room	5234
Position 12
Flags 101
#OBJECT
Vnum         5252
Level        7
Values       12 2 10 11 0 0
End

EndMobile

#MOBILE
Vnum	5202
Room	5237
Position 12
Flags 229
#OBJECT
Vnum         5214
Level        8
Values       0 0 72 0 0 0
End

EndMobile

#MOBILE
Vnum	5207
Room	5254
Position 12
Flags 129
EndMobile

#MOBILE
Vnum	5201
Room	5219
Position 12
Flags 101
#OBJECT
Vnum         5252
Level        6
Values       12 2 10 11 0 0
End

EndMobile

#MOBILE
Vnum	5206
Room	5222
Position 12
Flags 229
#OBJECT
Vnum         5222
Level        8
Values       1 1 0 0 0 0
End

EndMobile

#MOBILE
Vnum	5205
Room	5234
Position 12
Flags 229
#OBJECT
Vnum         5214
Level        9
Values       0 0 72 0 0 0
End

EndMobile

#MOBILE
Vnum	5201
Room	5241
Position 12
Flags 101
#OBJECT
Vnum         5252
Level        7
Values       12 2 10 11 0 0
End

EndMobile

#MOBILE
Vnum	5207
Room	5227
Position 12
Flags 129
EndMobile

#MOBILE
Vnum	5208
Room	5248
Position 12
Flags 3
#OBJECT
Vnum         5221
Level        23
Values       12 2 24 3 0 0
End

#OBJECT
Vnum         5205
Level        24
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         5206
Level        25
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	5200
Room	5250
Position 12
Flags 163
#OBJECT
Vnum         5208
Level        24
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         5223
Level        23
Values       8 8 0 0 0 0
End

EndMobile

#MOBILE
Vnum	5208
Room	5254
Position 12
Flags 3
#OBJECT
Vnum         5221
Level        22
Values       12 2 24 3 0 0
End

#OBJECT
Vnum         5201
Level        22
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         5202
Level        22
Values       8 8 0 0 0 0
End

EndMobile

#MOBILE
Vnum	50301
Room	50301
Position 12
Flags 67110403
EndMobile

#MOBILE
Vnum	50450
Room	50450
Position 12
Flags 67108867
EndMobile

#MOBILE
Vnum	3000100
Room	3000102
Position 12
Flags 16778243
EndMobile

#MOBILE
Vnum	3000199
Room	3000103
Position 12
Flags 2051
#OBJECT
Vnum         3000112
ExtraFlags   8193
Level        1
Values       49 182 182 182 0 0
Spell 1      'restore mana'
Spell 2      'restore mana'
Spell 3      'restore mana'
End

#OBJECT
Vnum         21005
ExtraFlags   8256
Level        1
Values       1 229 -1 -1 0 0
Spell 1      'word of recall'
End

#OBJECT
Vnum         3000111
ExtraFlags   270592
Values       125 125 0 0 0 0
End

#OBJECT
Vnum         3000109
Values       25 25 0 0 0 0
End

#OBJECT
Vnum         3000110
ExtraFlags   270336
End

EndMobile

#MOBILE
Vnum	60501
Room	60501
Position 12
Flags 16777283
EndMobile

#MOBILE
Vnum	60650
Room	60502
Position 12
Flags 1089
EndMobile

#MOBILE
Vnum	60502
Room	60504
Position 12
Flags 18874435
EndMobile

#MOBILE
Vnum	60503
Room	60507
Position 12
Flags 17039427
EndMobile

#MOBILE
Vnum	60801
Room	60802
Position 12
Flags 134723
EndMobile

#MOBILE
Vnum	60802
Room	60807
Position 12
Flags 133187
EndMobile

#MOBILE
Vnum	60351
Room	60352
Position 12
Flags 134349827
EndMobile

#MOBILE
Vnum	60651
Room	60654
Position 12
Flags 1027
#OBJECT
Vnum         6001
Level        48
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	60652
Room	60656
Position 8
Flags 67
#OBJECT
Vnum         2424
Level        48
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21077
Level        48
Values       2 3 0 0 0 0
End

#OBJECT
Vnum         2447
Level        49
Values       3 4 0 0 0 0
End

#OBJECT
Vnum         21079
Level        49
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	50300
Room	50300
Position 12
Flags 67108867
EndMobile

#MOBILE
Vnum	50300
Room	50155
Position 12
Flags 67108867
EndMobile

#MOBILE
Vnum	50152
Room	50157
Position 12
Flags 1031
#OBJECT
Vnum         10314
ExtraFlags   8192
Values       15 15 0 0 0 0
End

#OBJECT
Vnum         50156
End

#OBJECT
Vnum         33
ExtraFlags   8192
End

#OBJECT
Vnum         21133
ExtraFlags   8192
Values       10 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100002
Room	100002
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	100002
Room	100002
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	100000
Room	100015
Position 12
Flags 3
#OBJECT
Vnum         24807
Level        48
Values       12 14 41 11 0 0
End

#OBJECT
Vnum         24807
Level        47
Values       12 13 41 11 0 0
End

EndMobile

#MOBILE
Vnum	100018
Room	100017
Position 12
Flags 97
#OBJECT
Vnum         9832
Level        42
Values       12 12 35 11 0 0
End

#OBJECT
Vnum         9832
Level        44
Values       12 13 39 11 0 0
End

EndMobile

#MOBILE
Vnum	100004
Room	100020
Position 12
Flags 3
#OBJECT
Vnum         100007
Level        33
Values       9 9 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100005
Room	100021
Position 12
Flags 3
#OBJECT
Vnum         7224
Level        42
Values       10 10 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100006
Room	100022
Position 12
Flags 3
#OBJECT
Vnum         100008
Level        45
Values       12 14 37 2 0 0
End

#OBJECT
Vnum         100009
Level        45
Values       13 13 0 0 0 0
End

#OBJECT
Vnum         24826
Level        44
Values       -50 13 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100002
Room	100023
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	100099
Room	100099
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	100020
Room	100030
Position 12
Flags 3
#OBJECT
Vnum         100013
Level        30
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         812
Level        32
Values       12 10 30 3 0 0
End

EndMobile

#MOBILE
Vnum	100022
Room	100029
Position 12
Flags 3
#OBJECT
Vnum         100013
Level        45
Values       13 13 0 0 0 0
End

#OBJECT
Vnum         100015
Level        44
Values       12 13 39 0 0 0
End

#OBJECT
Vnum         8900
Level        45
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         24894
Level        45
Values       13 13 0 0 0 0
End

#OBJECT
Vnum         7224
Level        44
Values       10 10 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100021
Room	100032
Position 12
Flags 3
#OBJECT
Vnum         100013
Level        36
Values       11 11 0 0 0 0
End

#OBJECT
Vnum         100014
Level        37
Values       12 12 32 0 0 0
End

EndMobile

#MOBILE
Vnum	100002
Room	100000
Position 12
Flags 3
#OBJECT
Vnum         21058
Level        34
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         8905
Level        33
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         809
Level        33
Values       12 6 24 3 0 0
End

EndMobile

#MOBILE
Vnum	100002
Room	100000
Position 12
Flags 3
#OBJECT
Vnum         21058
Level        32
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         8905
Level        32
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         809
Level        32
Values       12 6 24 3 0 0
End

EndMobile

#MOBILE
Vnum	100001
Room	100014
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	100010
Room	100012
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	100009
Room	100011
Position 12
Flags 3
#OBJECT
Vnum         819
Level        48
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100013
Room	100019
Position 12
Flags 8388611
#OBJECT
Vnum         9836
Level        28
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         9828
Level        28
Values       12 9 28 1 0 0
End

#OBJECT
Vnum         100004
Level        27
Values       9 -20 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100003
Room	100019
Position 12
Flags 65
#OBJECT
Vnum         100013
Level        46
Values       13 13 0 0 0 0
End

#OBJECT
Vnum         100001
Level        46
Values       12 12 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100012
Room	100009
Position 12
Flags 3
#OBJECT
Vnum         1536
Level        48
Values       6 9 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100019
Room	100031
Position 12
Flags 3
#OBJECT
Vnum         809
Level        19
Values       12 6 24 3 0 0
End

#OBJECT
Vnum         100013
Level        19
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         100013
Level        19
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         809
Level        20
Values       12 6 24 3 0 0
End

EndMobile

#MOBILE
Vnum	100007
Room	100026
Position 12
Flags 3
#OBJECT
Vnum         100011
Level        47
Values       13 13 0 0 0 0
End

#OBJECT
Vnum         100012
Level        47
Values       13 13 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100016
Room	100013
Position 12
Flags 131
#OBJECT
Vnum         3
Level        12
Values       1 0 0 0 0 0
End

#OBJECT
Vnum         100001
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         3
Level        13
Values       1 0 0 0 0 0
End

#OBJECT
ShortDescr   1600 gold coins~
Vnum         3
Values       1600 0 0 0 0 0
End

#OBJECT
ShortDescr   1600 gold coins~
Vnum         3
Values       1600 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100014
Room	100008
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	100023
Room	100034
Position 12
Flags 67109891
#OBJECT
Vnum         819
Level        98
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         1205
Level        97
Values       1 1 1 -1 0 0
End

EndMobile

#MOBILE
Vnum	100011
Room	100010
Position 12
Flags 3
#OBJECT
Vnum         100017
Level        16
Values       12 6 60 2 0 0
End

#OBJECT
Vnum         100097
ExtraFlags   9217
Level        14
Values       6 8 0 12 0 0
End

#OBJECT
Vnum         100097
ExtraFlags   9217
Level        12
Values       5 8 0 12 0 0
End

#OBJECT
Vnum         100098
ExtraFlags   8193
End

#OBJECT
Vnum         100096
Values       1 0 144 0 0 0
End

#OBJECT
Vnum         100019
ExtraFlags   8192
Values       150 0 0 0 0 0
End

#OBJECT
Vnum         100019
ExtraFlags   8192
Values       150 0 0 0 0 0
End

#OBJECT
Vnum         100017
Level        16
Values       12 6 60 2 0 0
End

#OBJECT
Vnum         100018
ExtraFlags   8448
Values       50 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100025
Room	100036
Position 12
Flags 3
#OBJECT
Vnum         100017
Level        57
Values       12 6 60 2 0 0
End

#OBJECT
Vnum         100017
Level        58
Values       12 6 60 2 0 0
End

#OBJECT
Vnum         280
Level        58
Values       16 16 0 0 0 0
End

#OBJECT
Vnum         100022
Level        57
Values       12 12 0 0 0 0
End

#OBJECT
Vnum         2338
Level        59
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         48607
Level        59
Values       7 7 7 2 0 0
End

#OBJECT
Vnum         2332
Level        59
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	100026
Room	100036
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	100015
Room	100007
Position 12
Flags 3
#OBJECT
Vnum         100020
Level        48
Values       12 30 90 7 0 0
End

EndMobile

#MOBILE
Vnum	15116
Room	15105
Position 12
Flags 73
#OBJECT
Vnum         15140
Level        26
Values       12 6 27 3 0 0
End

#OBJECT
Vnum         15141
Level        27
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15142
Level        26
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15143
Level        27
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15144
Level        28
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15145
Level        27
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15146
Level        27
Values       0 0 48 0 0 0
End

#OBJECT
Vnum         15147
Level        28
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15148
Level        26
Values       12 6 24 2 0 0
End

EndMobile

#MOBILE
Vnum	15115
Room	15107
Position 12
Flags 195
#OBJECT
Vnum         15121
Level        20
Values       12 8 22 1 0 0
End

EndMobile

#MOBILE
Vnum	15116
Room	15165
Position 12
Flags 73
#OBJECT
Vnum         15140
Level        27
Values       12 6 25 3 0 0
End

#OBJECT
Vnum         15141
Level        29
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         15142
Level        28
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15143
Level        28
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15144
Level        29
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15145
Level        28
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         15146
Level        28
Values       0 0 48 0 0 0
End

#OBJECT
Vnum         15147
Level        29
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15148
Level        28
Values       12 11 27 2 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15101
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15166
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15162
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15112
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15129
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15104
Room	15114
Position 12
Flags 195
#OBJECT
Vnum         15132
Level        24
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15100
Level        24
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15104
Level        23
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15102
Level        23
Values       2 1 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15102
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15105
Room	15115
Position 12
Flags 67
#OBJECT
Vnum         15132
Level        26
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15100
Level        26
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15131
Level        27
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15150
Level        25
Values       12 1 4 7 0 0
End

#OBJECT
Vnum         15104
Level        27
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15102
Level        27
Values       2 1 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15133
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15116
Room	15157
Position 12
Flags 73
#OBJECT
Vnum         15140
Level        29
Values       12 9 27 3 0 0
End

#OBJECT
Vnum         15141
Level        28
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15142
Level        29
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15143
Level        29
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15144
Level        30
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         15145
Level        29
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15146
Level        30
Values       0 0 48 0 0 0
End

#OBJECT
Vnum         15147
Level        28
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15148
Level        28
Values       12 8 27 2 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15142
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15101
Room	15118
Position 12
Flags 75
#OBJECT
Vnum         15121
Level        30
Values       12 9 28 1 0 0
End

#OBJECT
Vnum         15122
Level        31
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15123
Level        30
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15124
Level        31
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         15120
Level        31
Values       5 3 7 0 0 0
End

EndMobile

#MOBILE
Vnum	15109
Room	15135
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15133
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15102
Room	15120
Position 12
Flags 203
#OBJECT
Vnum         15125
Level        37
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         15126
Level        38
Values       12 12 0 0 0 0
End

#OBJECT
Vnum         15127
Level        39
Values       10 10 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15116
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15164
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15109
Room	15123
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15126
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15106
Room	15123
Position 12
Flags 99
#OBJECT
Vnum         15132
Level        21
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         15100
Level        21
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15104
Level        22
Values       8 8 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15143
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15100
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15111
Room	15124
Position 12
Flags 195
#OBJECT
Vnum         15132
Level        11
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         15100
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         15104
Level        10
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15112
Room	15124
Position 12
Flags 195
#OBJECT
Vnum         15132
Level        10
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         15100
Level        9
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         15104
Level        10
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15103
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15108
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15111
Room	15126
Position 12
Flags 195
#OBJECT
Vnum         15132
Level        9
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         15100
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         15104
Level        9
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15112
Room	15126
Position 12
Flags 195
#OBJECT
Vnum         15132
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         15100
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         15104
Level        10
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15113
Room	15127
Position 12
Flags 67
#OBJECT
Vnum         15132
Level        25
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15100
Level        26
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15104
Level        26
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15109
Room	15138
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15107
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15100
Room	15129
Position 12
Flags 227
#OBJECT
Vnum         15132
Level        17
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15100
Level        16
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15104
Level        16
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15113
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15106
Room	15130
Position 12
Flags 99
#OBJECT
Vnum         15132
Level        22
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15100
Level        22
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15104
Level        23
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15127
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15161
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15116
Room	15166
Position 12
Flags 73
#OBJECT
Vnum         15140
Level        28
Values       12 9 26 3 0 0
End

#OBJECT
Vnum         15141
Level        27
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         15142
Level        29
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15143
Level        28
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15144
Level        28
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15145
Level        27
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         15146
Level        27
Values       0 0 48 0 0 0
End

#OBJECT
Vnum         15147
Level        28
Values       9 9 0 0 0 0
End

#OBJECT
Vnum         15148
Level        28
Values       12 9 27 2 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15112
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15114
Room	15132
Position 12
Flags 195
#OBJECT
Vnum         15132
Level        5
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         15100
Level        6
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         15104
Level        7
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         15102
Level        6
Values       2 1 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15160
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15114
Room	15133
Position 12
Flags 195
#OBJECT
Vnum         15132
Level        8
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         15100
Level        8
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         15104
Level        7
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         15102
Level        7
Values       2 1 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15109
Room	15155
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15110
Room	15156
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15108
Room	15135
Position 12
Flags 227
EndMobile

#MOBILE
Vnum	15110
Room	15147
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15118
Room	15135
Position 12
Flags 195
#OBJECT
Vnum         15149
Level        16
Values       12 5 19 11 0 0
End

#OBJECT
Vnum         15104
Level        15
Values       5 5 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15110
Room	15148
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15119
Room	15136
Position 12
Flags 195
#OBJECT
Vnum         15151
Level        37
Values       12 12 0 0 0 0
End

#OBJECT
Vnum         15104
Level        37
Values       11 11 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15107
Room	15147
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15107
Room	15163
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15108
Room	15139
Position 12
Flags 227
EndMobile

#MOBILE
Vnum	15107
Room	15113
Position 12
Flags 225
EndMobile

#MOBILE
Vnum	15120
Room	15159
Position 12
Flags 4169
#OBJECT
Vnum         15104
Level        32
Values       10 10 0 0 0 0
End

EndMobile

#MOBILE
Vnum	15120
Room	15152
Position 12
Flags 4169
#OBJECT
Vnum         15104
Level        31
