#SKILL
Name         energy drain~
Type         Spell
Info         4
Flags        0
Target       1
Minpos       109
Slot         25
Mana         35
Rounds       4
Code         spell_energy_drain
Dammsg       &benergy drain&w~
Wearoff      !Energy Drain!~
Minlevel     13
End

#SKILL
Name         ethereal fist~
Type         Spell
Info         908
Flags        0
Target       1
Minpos       109
Slot         312
Mana         15
Rounds       4
Code         spell_ethereal_fist
Dammsg       &z&bE&Bth&be&Br&bea&Bl F&bi&Bst&w~
Wearoff      !WEAROFF!~
Minlevel     33
End

#SKILL
Name         ethereal funnel~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Slot         218
Mana         75
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      The ethereal funnel about you ceases to exist.~
Hitchar      You erect an ethereal funnel about $N...~
Hitvict      An aura surrounds you, channeling violent energies in your direction!~
Hitroom      An ethereal funnel forms about $N...~
Immchar      The ethereal funnel dissipates before it reaches $N.~
Affect       'l*23' 29 '8' -1
Minlevel     45
End

#SKILL
Name         ethereal shield~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       112
Slot         217
Mana         75
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      You are returned to the mundane energy continuum.~
Hitvict      You fade from the mundane energy continuum.~
Hitroom      An ethereal shield divides $N from the mundane energy continuum.~
Affect       'l*23' 27 '8' -1
Minlevel     40
End

#SKILL
Name         exhaustion~
Type         Spell
Info         2048
Flags        0
Target       1
Minpos       109
Saves        3
Mana         75
Rounds       16
Code         spell_smaug
Dammsg       ~
Wearoff      Your energy returns to you.~
Hitchar      You drain $N of all $S energy leaving $M exhausted.~
Hitvict      You feel drained of all energy and completely exhausted.~
Hitroom      $N suddenly appears exhausted and drained.~
Affect       '1dl+i' 59 '-100' -1
Minlevel     65
End

#SKILL
Name         expurgation~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Slot         340
Mana         95
Rounds       12
Code         spell_expurgation
Dammsg       ~
Minlevel     13
End

#SKILL
Name         extradimensional portal~
Type         Spell
Info         1544
Flags        16384
Minpos       109
Slot         95
Mana         40
Rounds       4
Code         spell_smaug
Dammsg       !EXTRADIMENSIONAL_PORTAL!~
Wearoff      !EXTRADIMENSIONAL_PORTAL!~
Value        44
Minlevel     13
End

#SKILL
Name         faerie fire~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Slot         72
Mana         5
Rounds       12
Code         spell_faerie_fire
Dammsg       faerie fire~
Wearoff      The pink aura around you fades away.~
Minlevel     2
End

#SKILL
Name         faerie fog~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         73
Mana         12
Rounds       4
Code         spell_faerie_fog
Dammsg       faerie fog~
Wearoff      !Faerie Fog!~
Minlevel     10
End

#SKILL
Name         farsight~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         222
Mana         15
Rounds       4
Code         spell_farsight
Dammsg       ~
Wearoff      !Farsight!~
Minlevel     16
End

#SKILL
Name         fatigue~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Slot         103
Mana         60
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      You no longer feel so sleepy.~
Hitchar      $N suddenly appears very tired and drowsy.~
Hitvict      You suddenly grow very tired and drowsy.~
Hitroom      $N suddenly appears very tired and drowsy.~
Immchar      Mysteriously, $N was not affected by your spell.~
Affect       'l*15' 29 '1024' -1
Minlevel     23
End

#SKILL
Name         feather fall~
Type         Spell
Info         0
Flags        8192
Minpos       111
Slot         505
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You no longer feel so light.~
Hitvict      You feel light as a feather.~
Affect       'l*i' 26 'floating' 21
Minlevel     30
End

#SKILL
Name         feebleness~
Type         Spell
Info         0
Flags        6144
Target       1
Minpos       109
Slot         107
Mana         30
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      You no longer feel so feeble.~
Hitchar      You lay a curse of feebleness upon $N.~
Hitvict      You grow feeble from a powerful curse.~
Hitroom      $n lays a curse of feebleness upon $N.~
Immchar      $N is not affected by your spell.~
Affect       'l*19' 29 '512' -1
Minlevel     101
End

#SKILL
Name         festering wounds~
Type         Spell
Info         2446
Flags        38928
Minpos       109
Saves        1
Mana         70
Code         spell_smaug
Dammsg       &Gd&gi&Gs&gea&Gs&ge&Gd cl&ga&Gw&w~
Dice         5ds~
Affect       'lds' 5 '-2' 12
Minlevel     50
End

#SKILL
Name         fireball~
Type         Spell
Info         1
Flags        0
Target       1
Minpos       109
Slot         26
Mana         15
Rounds       12
Code         spell_fireball
Dammsg       &Rf&ri&Rr&re&Rb&ra&Rll&w~
Wearoff      !Fireball!~
Minlevel     10
End

#SKILL
Name         fireshield~
Type         Spell
Info         0
Flags        65536
Target       2
Minpos       112
Slot         88
Mana         85
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The mystical flames are quelled by a sudden rush of air.~
Hitchar      &z&RMystical flames rise to enshroud $N.&w~
Hitvict      &z&RMystical flames rise to enshroud you.&w~
Hitroom      &z&RMystical flames rise to enshroud $N.&w~
Teachers     818~
Affect       '(l*4)+8' 26 'fireshield' 25
Minlevel     22
End

#SKILL
Name         firesong~
Type         Spell
Info         393
Flags        0
Target       1
Minpos       109
Slot         520
Mana         10
Rounds       12
Code         spell_smaug
Dammsg       &Rs&ro&Rng &rof &Rf&ri&Rr&re&w~
Hitchar      You sing a song of blazing fire.~
Hitvict      $n sings a song of blazing fire raging about you!~
Hitroom      $n sings a song of blazing fire upon $N.~
Dice         5dl~
Minlevel     24
End

#SKILL
Name         flamestrike~
Type         Spell
Info         1
Flags        0
Target       1
Minpos       109
Slot         65
Mana         20
Rounds       12
Code         spell_flamestrike
Dammsg       &Rfl&ra&Rm&re&Rstr&ri&Rk&re&w~
Wearoff      !Flamestrike!~
Minlevel     13
End

#SKILL
Name         flare~
Type         Spell
Info         393
Flags        0
Target       1
Minpos       195
Slot         60
Mana         15
Rounds       12
Code         spell_fireball
Dammsg       &Rsh&rie&Rld &rof &Rfl&ra&Rm&re&w~
Missroom     supress~
Minlevel     101
End

#SKILL
Name         flash~
Type         Spell
Info         393
Flags        512
Target       1
Minpos       109
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       &z&Wflash&w~
Wearoff      You can see again.~
Hitchar      You blind $N with a searing flash of light!~
Hitvict      A blinding flash of light sears your eyes!~
Hitroom      A flash of light stings $N's eyes.~
Dice         1di~
Affect       'i' 26 'blind' 0
Minlevel     52
End

#SKILL
Name         fletch~
Type         Spell
Info         8
Flags        16384
Minpos       109
Slot         95
Mana         30
Rounds       10
Code         spell_smaug
Dammsg       ~
Hitchar      You fashion an arrow from a crude piece of flint.~
Hitroom      $n creates an arrow from a piece of flint.~
Misschar     You attempt to make an arrow, but fail miserably.~
Value        21085
Components   v21086~
Minlevel     20
End

#SKILL
Name         flight~
Type         Spell
Info         0
Flags        1024
Target       2
Minpos       112
Slot         56
Mana         10
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You slowly float to the ground.~
Hitchar      $N rises into the currents of air...~
Hitvict      You rise into the currents of air...~
Hitroom      $N rises into the currents of air...~
Affect       'l*24' 26 'fly' 19
Minlevel     7
End

#SKILL
Name         float~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         292
Mana         5
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      Your feet float slowly to the surface.~
Hitchar      $N begins to float in mid-air...~
Hitvict      You begin to float in mid-air...~
Hitroom      $N begins to float in mid-air...~
Affect       'l*24' 26 'float' 21
Minlevel     1
End

#SKILL
Name         fog~
Type         Spell
Info         0
Flags        16
Minpos       112
Mana         30
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The fog lifts, leaving you visible to all again.~
Hitvict      You are concealed by a blanket of fog.~
Hitroom      A blanket of fog hides $N from view.~
Affect       'l*w' 26 'hide' 16
Affect       'l*w' 26 'sneak' 15
Minlevel     73
End

#SKILL
Name         forcefield~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       110
Slot         500
Mana         60
Rounds       14
Code         spell_smaug
Dammsg       ~
Wearoff      The forcefield around you flickers and collapses.~
Hitchar      A shimmering forcefield forms around $N.~
Hitvict      A shimmering forcefield forms around you.~
Hitroom      A shimmering forcefield forms around $N.~
Affect       'l*i' 17 '-50' -1
Minlevel     45
End

#SKILL
Name         fortify~
Type         Spell
Info         840
Flags        14336
Target       2
Minpos       109
Slot         95
Mana         95
Rounds       18
Code         spell_smaug
Dammsg       ~
Wearoff      !FORTIFY!~
Hitvict      Your group's wounds close and mend.~
Affect       '' 13 '3d8+(l-6)' -1
Minlevel     15
End

#SKILL
Name         fortissimmo~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       110
Slot         504
Mana         30
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      With a single chord, your musical strength ends.~
Hitchar      You sing a musical strength into $N.~
Hitvict      You hear a drumroll in your ears, and a musical strength fills you.~
Hitroom      $N appears to grow stronger with musical power.~
Affect       'l*x' 1 '1d(l/20)' -1
Affect       'l*x' 5 '1d(l/20)' -1
Minlevel     20
End

#SKILL
Name         galvanic whip~
Type         Spell
Info         907
Flags        0
Target       1
Minpos       109
Slot         304
Mana         15
Rounds       4
Code         spell_galvanic_whip
Dammsg       &w&zGalvanic Whip&w~
Wearoff      !WEAROFF!~
Minlevel     4
End

#SKILL
Name         gate~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         83
Mana         50
Rounds       12
Code         spell_gate
Dammsg       ~
Wearoff      !Gate!~
Minlevel     30
End

#SKILL
Name         grounding~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       112
Slot         104
Mana         60
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer able to ground electricity.~
Hitvict      You gain the ability to ground electricity.~
Hitroom      $N gains the ability to ground electricity.~
Affect       'l*17' 27 '4' -1
Minlevel     28
End

#SKILL
Name         hallucination~
Type         Spell
Info         2048
Flags        0
Target       1
Minpos       109
Saves        1
Mana         75
Rounds       16
Code         spell_smaug
Dammsg       ~
Wearoff      The hallucinations fade from your vision.~
Hitchar      You fill $N's mind with rampant hallucinations.~
Hitvict      Suddenly the world seems strange to you as you begin to hallucinate...~
Hitroom      $N's eyes grow wide and $E starts hallucinating.~
Affect       '1dl+i' 59 '100' -1
Minlevel     41
End

#SKILL
Name         hand of chaos~
Type         Spell
Info         908
Flags        0
Target       1
Minpos       109
Slot         307
Mana         15
Rounds       4
Code         spell_hand_of_chaos
Dammsg       &w&zH&Ra&znd &Rof &zCh&Rao&zs&w~
Wearoff      !WEAROFF!~
Minlevel     30
End

#SKILL
Name         harm~
Type         Spell
Info         4
Flags        0
Target       1
Minpos       109
Slot         27
Mana         35
Rounds       12
Code         spell_harm
Dammsg       &w&zharm spell&w~
Wearoff      !Harm!~
Minlevel     13
End

#SKILL
Name         haste~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The world starts to speed up around you.~
Hitchar      $N begins to move at an accelerated pace.~
Hitvict      The world slows down around you.~
Hitroom      $N begins to move at an accelerated pace.~
Affect       'l+i+20' 26 'haste' 34
Minlevel     75
End

#SKILL
Name         heal~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         28
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      !Heal!~
Hitchar      You lay a hand of healing upon $N.~
Hitvict      A warm feeling fills your body.~
Affect       '' 13 '100' -1
Minlevel     14
End

#SKILL
Name         helical flow~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         298
Mana         95
Rounds       12
Code         spell_helical_flow
Dammsg       ~
Wearoff      !Helical Flow!~
Minlevel     42
End

#SKILL
Name         hezekiahs cure~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         341
Mana         95
Rounds       12
Code         spell_smaug
Dammsg       ~
Hitchar      You infuse $n with a healing vitality.~
Hitvict      Your wounds are soothed by a healing vitality.~
Components   V@65~
Affect       '' 13 '5*(l/3)' -1
Minlevel     13
End

#SKILL
Name         holy armor~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your armor loses its divine sheen.~
Hitchar      $N's armor begins to glow with a divine sheen.~
Hitvict      Your armor begins to glow with a divine sheen.~
Hitroom      $N's armor begins to glow with a divine sheen.~
Affect       'w*l' 17 '-w' -1
Minlevel     52
End

#SKILL
Name         holy sanctity~
Type         Spell
Info         0
Flags        14336
Minpos       112
Slot         111
Mana         250
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      Your sanctity ends abruptly.~
Hitvict      You are sanctified by a powerful blessing.~
Hitroom      $N is sanctified by a powerful blessing.~
Components   V@43~
Affect       '(l*4)+30' 26 'sanctify' 7
Minlevel     45
End

#SKILL
Name         holy strength~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your divine potence begins to leave your body.~
Hitchar      $N glows with a soft white light as a divine strength fills $M.~
Hitvict      You are filled with the strength of holiness.~
Hitroom      $N glows with a soft white light as a divine strength fills $M.~
Affect       'l*w' 1 '1+(w/6)' -1
Minlevel     57
End

#SKILL
Name         hyperactivity~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         509
Mana         5
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      !Hyperactivity!~
Hitchar      $N's eyes grow wide as you make $M less tired.~
Hitvict      Weariness is lifted away and you feel less tired.~
Hitroom      $N's eyes grow wide and $E appears hyperactive.~
Affect       '' 59 '10' -1
Minlevel     24
End

#SKILL
Name         iceshard~
Type         Spell
Info         394
Flags        0
Target       1
Minpos       110
Slot         299
Mana         15
Rounds       12
Code         spell_chill_touch
Dammsg       hail of ice~
Missroom     supress~
Minlevel     101
End

#SKILL
Name         iceshield~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         221
Mana         85
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      The hail of ice rapidly melts and evaporates into nothingness.~
Hitchar      &z&CA glistening hail of ice encompasses $N.&w~
Hitvict      &z&CA glistening hail of ice encompasses you.&w~
Hitroom      &z&CA glistening hail of ice encompasses $N.&w~
Affect       '(l*4)+8' 26 'iceshield' 28
Minlevel     20
End

#SKILL
Name         identify~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         53
Mana         5
Rounds       12
Code         spell_identify
Dammsg       ~
Wearoff      !Identify!~
Minlevel     10
End

#SKILL
Name         ill fortune~
Type         Spell
Info         0
Flags        6144
Target       1
Minpos       109
Slot         108
Mana         40
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      Your ill luck finally fades away.~
Hitchar      $N's luck suddenly turns ill.~
Hitvict      Your luck suddenly turns ill.~
Hitroom      $N's luck suddenly turns ill.~
Immchar      Your spell has no effect upon $N.~
Affect       'l*18' 31 '-3' -1
Minlevel     101
End

#SKILL
Name         improvement~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Mana         70
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The improvement of your mind and body begins to fade.~
Hitchar      You improve $N's entire being!~
Hitvict      Your entire being has been improved!~
Hitroom      $N glows for a moment as $S mind and body is improved.~
Affect       'l+i+w' 1 '1' -1
Affect       'l+i+w' 4 '1' -1
Affect       'l+i+w' 31 '1' -1
Affect       'l+i+w' 5 '1' -1
Affect       'l+i+w' 2 '1' -1
Affect       'l+i+w' 25 '1' -1
Affect       'l+i+w' 3 '1' -1
Minlevel     100
End

#SKILL
Name         indignation~
Type         Spell
Info         840
Flags        14336
Target       2
Minpos       111
Slot         95
Mana         90
Rounds       15
Code         spell_smaug
Dammsg       ~
Wearoff      The Fury of The High Gods seeps from your veins, leaving you drained.~
Hitchar      You lay The Fury of The High Gods upon $N.~
Hitvict      The Fury of The High Gods is temporarily given to you.~
Hitroom      The Fury of The High Gods is temporarily given to $N.~
Affect       'l/2' 19 '1+(l/17)' -1
Affect       'l/2' 18 '1+(l/17)' -1
Minlevel     27
End

#SKILL
Name         infravision~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         77
Mana         5
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      You no longer see in the dark.~
Hitchar      $N's eyes dart about as they grow accustomed to infravision.~
Hitvict      Heat appears red through your eyes.~
Hitroom      $N's eyes dart about as they grow accustomed to infravision.~
Affect       'l*24' 26 'infravision' 9
Minlevel     1
End

#SKILL
Name         inner warmth~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         213
Mana         65
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      The magical warmth within you subsides.~
Hitchar      A mysterious warmth radiates from $N...~
Hitvict      A comforting warmth spreads through your frame.~
Hitroom      A mysterious warmth radiates from $N...~
Affect       'l*23' 27 '2' -1
Minlevel     20
End

#SKILL
Name         invis~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         29
Mana         5
Rounds       10
Code         spell_invis
Dammsg       ~
Wearoff      You are no longer invisible.~
Hitchar      $N fades from existence.~
Hitvict      You fade from existence.~
Hitroom      $N fades from existence.~
Affect       'l*11' 26 'invis' 1
Minlevel     4
End

#SKILL
Name         kindred strength~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         39
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your vampiric potence slowly withers away...~
Hitchar      $N's muscles ripple as vampiric powers flow through $M...~
Hitvict      The strength of the Kindred flows through your veins...~
Hitroom      $N's muscles ripple as vampiric powers flow through $M...~
Affect       'l*24' 1 '1+(l/17)' -1
Minlevel     7
End

#SKILL
Name         knock~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         234
Mana         10
Rounds       4
Code         spell_knock
Dammsg       ~
Wearoff      !Knock!~
Minlevel     19
End

#SKILL
Name         know alignment~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         58
Mana         95
Rounds       4
Code         spell_know_alignment
Dammsg       ~
Wearoff      !Know Alignment!~
Minlevel     5
End

#SKILL
Name         leprechaun fortune~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       111
Slot         502
Mana         25
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your good luck streak suddenly ends.~
Hitchar      $N brightens as $E is struck by good luck.~
Hitvict      You suddenly feel like there is a leprechaun guiding your actions.~
Hitroom      $N brightens as if struck by good luck.~
Affect       'l*24' 31 '1+(l/17)' -1
Minlevel     43
End

#SKILL
Name         lethargy~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       112
Slot         109
Mana         20
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer so lethargic.~
Hitchar      $N is assailed by a magical lethargy.~
Hitvict      You are assailed by a magical lethargy.~
Hitroom      $N is assailed by a magical lethargy.~
Immchar      Your spell has no effect upon $N.~
Affect       'l*15' 2 '-2' -1
Minlevel     12
End

#SKILL
Name         life force~
Type         Spell
Info         0
Flags        65536
Target       2
Minpos       109
Slot         512
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Hitchar      You restore $N's life force!~
Hitvict      You feel your life force being restored!~
Hitroom      $N radiates softly as $S life force is restored.~
Teachers     5307~
Affect       '' 13 '5dl+l+w' -1
Minlevel     50
End

#SKILL
Name         lightning bolt~
Type         Spell
Info         3
Flags        0
Target       1
Minpos       109
Slot         30
Mana         15
Rounds       12
Code         spell_lightning_bolt
Dammsg       &Ylightning bolt&w~
Wearoff      !Lightning Bolt!~
Minlevel     9
End

#SKILL
Name         liquid skin~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       112
Slot         513
Mana         50
Rounds       20
Code         spell_smaug
Dammsg       ~
Wearoff      Your skin becomes solid again.~
Hitvict      Your skill begins to flow about you like water.~
Hitroom      $N's skin begins to slow about $M like water.~
Affect       'l*i' 27 '16' -1
Minlevel     17
End

#SKILL
Name         locate object~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         31
Mana         40
Rounds       12
Code         spell_locate_object
Dammsg       ~
Wearoff      !Locate Object!~
Minlevel     6
End

#SKILL
Name         mageblade~
Type         Spell
Info         8
Flags        16384
Minpos       112
Mana         100
Rounds       15
Code         spell_smaug
Dammsg       ~
Hitchar      You draw pure energy together to form a gleaming golden mageblade.~
Hitvict      You draw pure energy together to form a gleaming golden mageblade.~
Hitroom      $n draws $s hands together and forges a mageblade of pure energy.~
Dice         1di~
Value        21027
Minlevel     101
End

#SKILL
Name         magic missile~
Type         Spell
Info         4
Flags        0
Target       1
Minpos       109
Slot         32
Mana         2
Rounds       12
Range        1
Code         spell_magic_missile
Dammsg       &pmagic missile&w~
Wearoff      !Magic Missile!~
Minlevel     1
End

#SKILL
Name         magnetic thrust~
Type         Spell
Info         907
Flags        0
Target       1
Minpos       109
Slot         311
Mana         15
Rounds       12
Code         spell_magnetic_thrust
Dammsg       &BMagnetic Thrust&w~
Wearoff      !WEAROFF!~
Minlevel     28
End

#SKILL
Name         major invocation~
Type         Spell
Info         840
Flags        14336
Target       2
Minpos       112
Slot         95
Mana         90
Rounds       15
Code         spell_smaug
Dammsg       ~
Wearoff      Your time in The Sanctuary of The High Gods is over.~
Hitchar      You lay The Sanctuary of The High Gods upon $N.~
Hitvict      The Sanctuary of The High Gods is temporarily given to you.~
Hitroom      The Sanctuary of The High Gods is temporarily given to $N.~
Affect       'l' 26 'sanctuary' 7
Minlevel     18
End

#SKILL
Name         mana drain~
Type         Spell
Info         2447
Flags        6144
Target       1
Minpos       109
Mana         5
Rounds       12
Code         spell_smaug
Dammsg       mana drain~
Hitchar      You drain a flow of mystic energy out of $N.~
Hitvict      $n touches you and you feel mystical powers draining from your body!~
Hitroom      A fiery gold aura surrounds $n as $e touches $N.~
Dice         1di~
Affect       '' 12 '-(i+w)' -1
Affect       '' 1012 'i+w' -1
Minlevel     101
End

#SKILL
Name         mass invis~
Type         Spell
Info         0
Flags        8192
Target       2
Minpos       112
Slot         69
Mana         20
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer invisible.~
Hitvict      You fade from existence.~
Hitroom      $N fades from existence.~
Affect       'l*11' 26 'mass invis' 1
Minlevel     15
End

#SKILL
Name         mental block~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Mana         22
Rounds       10
Code         spell_smaug
Dammsg       ~
Wearoff      The block leaves your mind and you can think clearly again.~
Hitchar      You place a dreaded mental block within $N's mind.~
Hitvict      Your mind suddenly goes blank.~
Hitroom      $N's eyes take on a vacant look as $n places a mental block in $S mind.~
Affect       'l*i' 3 '-l/10' -1
Minlevel     10
End

#SKILL
Name         midas touch~
Type         Spell
Info         1552
Flags        65536
Target       4
Minpos       109
Slot         95
Mana         30
Rounds       4
Code         spell_midas_touch
Dammsg       !MIDAS_TOUCH!~
Wearoff      !MIDAS_TOUCH!~
Teachers     1521~
Minlevel     13
End

#SKILL
Name         minor invocation~
Type         Spell
Info         840
Flags        14336
Target       2
Minpos       111
Slot         95
Mana         10
Rounds       15
Code         spell_smaug
Dammsg       ~
Wearoff      The minor invocation fades away.~
Hitchar      You lay a minor invocation of your god  upon $N.~
Hitvict      A minor invocation is laid upon you.~
Hitroom      $N beams as a minor invocation is laid upon $M.~
Affect       '' 60 '3' -1
Affect       'l*23' 24 '-(l/8)' -1
Affect       'l*23' 18 '(l/8)' -1
Minlevel     10
End

#SKILL
Name         minstrel shield~
Type         Spell
Info         0
Flags        8192
Minpos       112
Mana         30
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The musical shield fades from around you.~
Hitchar      You sing a shield of music around $N.~
Hitvict      A faintly humming musical shield surrounds you.~
Hitroom      A musical shield surrounds $N humming softly.~
Affect       'i*x' 17 '-x' -1
Minlevel     101
End

#SKILL
Name         mist walk~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         290
Mana         60
Rounds       4
Code         spell_mist_walk
Dammsg       ~
Wearoff      !Mist Walk!~
Minlevel     101
End

#SKILL
Name         necromantic touch~
Type         Spell
Info         8591
Flags        71808
Target       1
Minpos       109
Saves        1
Slot         114
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       &w&zn&we&zcr&wo&zm&wa&znt&wi&zc t&wou&zch&w~
Hitchar      You drain $N's life essence.~
Hitvict      Your life energies are stolen by $n!~
Hitroom      $n drains the life essence from $N!~
Dice         12dw~
Teachers     46249~
Affect       '' 1013 '2d75' -1
Minlevel     50
End

#SKILL
Name         nostrum~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       109
Slot         297
Mana         50
Rounds       4
Code         spell_smaug
Dammsg       ~
Wearoff      !Nostrum!~
Hitvict      A sense of revival rushes through your body.~
Affect       '' 13 '100' -1
Minlevel     29
End

#SKILL
Name         ogrish hide~
Type         Spell
Info         0
Flags        8192
Minpos       112
Mana         40
Code         spell_smaug
Dammsg       ~
Wearoff      Your hide begins to lose its ogrish appearance.~
Hitvict      Your hide becomes thick and gains an ogrish appearance.~
Hitroom      $N's hide takes on an ogrish appearance.~
Affect       'l*i' 17 '-30' -1
Affect       'l*i' 25 '-1' -1
Minlevel     56
End

#SKILL
Name         pass door~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       112
Slot         74
Mana         50
Rounds       12
Code         spell_pass_door
Dammsg       ~
Wearoff      You feel solid again.~
Minlevel     18
End

#SKILL
Name         penetrate defenses~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Slot         513
Mana         40
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The holes in your defenses slowly close.~
Hitchar      You point a finger at $N and penetrate $S defenses.~
Hitvict      $n points a finger at you and you feel your defenses being penetrated.~
Hitroom      $n points a finger at $N and penetrates $S defenses.~
Affect       'l*3+i' 29 '8192' -1
Minlevel     53
End

#SKILL
Name         pianissimmo~
Type         Spell
Info         0
Flags        0
Minpos       109
Slot         516
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The quiet humming in your ears fades, and you feel stronger.~
Hitchar      You hum quietly at $N, and strength drains from $S body.~
Hitvict      A soft humming fills your ears, draining your strength.~
Hitroom      $n hums quietly, and $N appears to grow weaker.~
Affect       'l*x' 5 '-1d(l/20)' -1
Affect       'l*x' 1 '-1d(l/20)' -1
Minlevel     22
End

#SKILL
Name         plant pass~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         291
Mana         60
Rounds       4
Code         spell_plant_pass
Dammsg       ~
Wearoff      !Plant Pass!~
Minlevel     25
End

#SKILL
Name         poison~
Type         Spell
Info         0
Flags        131072
Target       1
Minpos       109
Slot         33
Mana         10
Rounds       12
Code         spell_poison
Dammsg       poison~
Wearoff      You feel less sick.~
Minlevel     6
End

#SKILL
Name         polymorph~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         294
Mana         60
Rounds       4
Code         spell_polymorph
Dammsg       ~
Wearoff      !Polymorph!~
Minlevel     101
End

#SKILL
Name         portal~
Type         Spell
Info         0
Flags        0
Minpos       112
Slot         220
Mana         70
Rounds       4
Code         spell_portal
Dammsg       ~
Wearoff      !Portal!~
Minlevel     21
End

#SKILL
Name         possess~
Type         Spell
Info         0
Flags        65536
Minpos       112
Slot         232
Mana         120
Rounds       4
Code         spell_possess
Dammsg       possess~
Wearoff      You return to your body.~
Teachers     2442~
Minlevel     50
End

#SKILL
Name         power word kill~
Type         Spell
Info         6543
Flags        65664
Target       1
Minpos       107
Saves        1
Mana         200
Rounds       8
Code         spell_smaug
